test_id,rating
0,4.9550507877790455
1,3.9243956537829003
2,3.948532803884093
3,3.102602139698423
4,3.936977189180122
5,1.925841769584772
6,3.211397917707144
7,1.9326901047422678
8,3.2907814519523706
9,4.532265584675816
10,2.736329723309418
11,3.0133498052574756
12,3.9134334757825595
13,4.028727460678104
14,2.9066381783499002
15,1.5559694700654052
16,4.871204325231796
17,2.87246337736618
18,4.929972575271271
19,2.802615844997489
20,2.0839880075396398
21,3.8960740295961873
22,3.9367721823438475
23,2.1947375286016557
24,3.643293190113617
25,4.004130897950231
26,2.1118250742375384
27,4.6460210468823435
28,3.3587186122188957
29,2.488948126853164
30,4.936076354432993
31,2.969361537933885
32,4.493722055017576
33,4.839860596908934
34,4.661633515891507
35,3.1079145076858317
36,1.4336916304057292
37,2.96231711705483
38,1.9526043222421827
39,3.9693324555980696
40,4.944359786355888
41,1.5490355755593603
42,2.977440845421859
43,3.6552077067327335
44,1.8088835921404547
45,4.814841503272776
46,3.9420472721086783
47,2.978748182156231
48,4.731317419996646
49,4.951962184404972
50,4.934083209549339
51,3.766491747788157
52,4.953088207715952
53,2.877222239990526
54,4.017379522871505
55,4.001296670276366
56,4.019162813632856
57,4.970152937775661
58,3.961693995419413
59,3.183189895577857
60,2.6457474194558657
61,4.138942983448689
62,4.6113373810116025
63,3.804403268394198
64,4.866851610712162
65,3.8306311006920195
66,3.251054552336694
67,3.5612075188466736
68,4.306794650509337
69,3.431218527809486
70,3.9978112870990326
71,4.498822231027871
72,3.8295826655682985
73,3.8032582089125007
74,4.541961593468123
75,4.176688591235485
76,4.086354891343788
77,4.914252011445621
78,3.491382899023649
79,3.5022423202518302
80,3.06854516968838
81,3.5538861433333024
82,4.940822261549636
83,3.8277617899067655
84,3.3381338552793363
85,3.274800818269205
86,3.440867225091412
87,4.453605479051488
88,3.973909179560884
89,3.979824936667816
90,2.4326048932126296
91,3.168565132138586
92,2.085673520628
93,3.294380600925864
94,3.741515107574767
95,3.0458232370841802
96,4.210185305276211
97,4.317116691375805
98,3.9536042328678227
99,3.119700885955685
100,3.650911858270497
101,2.411800632240516
102,3.4965918853081663
103,4.106193808389078
104,3.7862030599311827
105,1.0295859113660137
106,1.0945593539977587
107,3.157624024052501
108,4.720214179932627
109,3.2586943851999015
110,3.8342513595344965
111,4.018519635369555
112,3.257244563221089
113,2.7887158937747505
114,2.201612452232802
115,4.981641590364558
116,4.997791123562034
117,4.872433702654365
118,4.563081771982047
119,4.173689597430421
120,3.9925103404197797
121,4.33671492306121
122,4.904867087723268
123,4.656662981194108
124,4.0068583673731
125,4.781420573445274
126,5
127,1.1421691282618927
128,4.967237008851756
129,3.963578482084517
130,4.959213049991142
131,4.9499612527982455
132,4.907916849722991
133,3.9434850005127062
134,4.514239415381731
135,4.0645688926937344
136,4.960485210813775
137,4.855822978927954
138,4.938809696580804
139,3.9703080282312495
140,4.635054123248293
141,2.981489701422663
142,1.3148606997529413
143,3.479146628866971
144,4.873502858560761
145,1.0119835156812096
146,3.9575623199875207
147,2.890028096089436
148,1
149,1
150,3.1705686500216506
151,4.835815929259027
152,4.842046784366957
153,5
154,4.8435215491573755
155,4.917476871233867
156,3.0004105858428423
157,3.952550172693141
158,4.940529527097077
159,4.932067733810229
160,4.923135299004695
161,4.3440130649908255
162,3.9516088128816804
163,4.886118077413028
164,4.948475113126459
165,4.934498915182569
166,3.915514933443412
167,4.925821343176196
168,4.239872839686483
169,4.9349724629347
170,4.516607449077979
171,4.93962987932898
172,3.2952634940416754
173,4.8097919008527
174,4.925710015819149
175,2.76053275915348
176,3.191659500555322
177,3.943661831345441
178,3.7349061135303208
179,4.251574676303562
180,4.945996096143718
181,4.928662717368672
182,5
183,4.892022838050814
184,3.8866897496884474
185,2.822338345828321
186,2.5557949695183853
187,3.669652165085724
188,1.997926221029338
189,1.1060158330637606
190,3.9852647907133587
191,2.2402535365717826
192,2.9776638185695976
193,3.52095287840283
194,1.9671198473756766
195,4.956673048263159
196,4.520283816481749
197,3.3526577918271743
198,4.9970407017698255
199,5
200,4.95990543845236
201,4.960464568591959
202,5
203,4.8621738208399226
204,4.960636876345909
205,4.9640232916958285
206,4.963495507390137
207,4.7923570594614215
208,5
209,4.95440373877618
210,4.959813256182567
211,4.797485961556358
212,4.996597532976343
213,2.9488660596874325
214,2.9798832614895003
215,3.934447682408734
216,4.944440293755156
217,4.945274985579106
218,2.848086333195689
219,2.1186067338584333
220,3.9667575573527167
221,3.007231385922818
222,3.945142474546255
223,1.2613804041751173
224,3.308420071324786
225,2.1020310999022116
226,4.291490900482309
227,3.101394036729037
228,2.9656943059536127
229,3.34390188960357
230,3.616005898533219
231,3.969794084854187
232,3.8401852656061064
233,2.319026096714756
234,1.8978304028875852
235,3.7938008426611995
236,2.080851487625144
237,4.687926127130867
238,4.484075733408158
239,1
240,3.9645911057756162
241,1.6867333351722122
242,2.327970055990577
243,2.851806529738171
244,2.016257974389603
245,2.1156443514663543
246,4.925542963008546
247,4.951487454189251
248,3.6483436692134448
249,2.4185737833838723
250,1.0424505119672798
251,3.976338220518308
252,3.936950009140666
253,4.902697988050352
254,3.712107190192293
255,3.7950583334263146
256,1
257,4.9497489359608124
258,4.946611084878429
259,4.019543278261667
260,3.9235150153088325
261,1
262,1
263,1
264,4.882330171479356
265,4.959701726711085
266,4.805669936229936
267,5
268,4.8453490462247695
269,4.065298612578051
270,4.952996868524947
271,3.9617327917161105
272,4.837510960294871
273,3.977597972260005
274,3.086911339614482
275,4.657345428051373
276,4.772102576639954
277,2.155661322998693
278,3.7514184775233934
279,4.797543191019619
280,3.3439247623602872
281,1.954062795660894
282,4.870251652445859
283,3.93975769372584
284,4.852934133371637
285,4.887659695134787
286,3.9261067217639436
287,3.909611746147199
288,4.919929060869493
289,4.949354468987576
290,4.952607476033057
291,4.900297926799425
292,4.940952674486111
293,2.9704911685062676
294,4.893125360094174
295,3.822819495762821
296,4.776827270617189
297,5
298,1
299,1.0298212359406826
300,4.951387011680543
301,1.9057966575697545
302,4.899988125530411
303,3.961104282689223
304,3.982536835012687
305,4.9070787054028635
306,4.871021208723482
307,4.881204750844693
308,4.745307132331397
309,4.977946497554461
310,4.033734106467306
311,4.827035935676388
312,1.9571780174929534
313,1.0609709444410174
314,1.9694046674471877
315,3.863170414609332
316,4.927731628871241
317,4.932729741278029
318,4.947814696349019
319,3.9078782917009214
320,3.9361104017691684
321,1.9692046664125136
322,4.880774847645705
323,1.968829101894333
324,1.1241156191838262
325,3.9410727041099864
326,1.9356141489248868
327,4.889961509946049
328,4.087586990174829
329,3.8928571677069392
330,3.9636185833074853
331,4.916824943533215
332,4.03055765290862
333,4.018363809422994
334,4.756695790896586
335,3.967270927052705
336,4.022190999257023
337,4.445460957490335
338,3.7180702727038306
339,4.534973883870416
340,4.091102713402095
341,4.983032942543602
342,3.9205213168343604
343,4.91738504208546
344,3.6374895472655675
345,4.1843821609837235
346,3.969249881707356
347,4.029520093827593
348,4.906198296569773
349,4.02132714228855
350,4.95353971577126
351,4.948651029288295
352,4.928084579939648
353,5
354,4.877512962267982
355,4.878461264647614
356,4.586736272362395
357,4.962604723777529
358,4.914118515344268
359,4.979119766523596
360,5
361,4.892381274597736
362,4.952468148834701
363,4.886082163209691
364,4.954703583549235
365,4.957620484058637
366,4.965284153948749
367,4.96589587669963
368,4.970152344162569
369,5
370,4.957136266846165
371,4.734064461073973
372,4.824147824685607
373,2.8056320788993716
374,2.959064903997911
375,1.0394202878201695
376,1.0744574723265494
377,1.9599667302486492
378,2.972448161637835
379,3.8879234024388274
380,4.962795588844325
381,4.6232404503892806
382,4.699644092904473
383,2.7885733486955453
384,3.843867445074544
385,2.0525239813838
386,3.1814327363280372
387,1
388,4.931557321638467
389,1.2857153685763545
390,2.134812269523742
391,2.065917053858918
392,3.940840910033365
393,1
394,4.953319466090061
395,4.502052606589567
396,2.6410859061191996
397,2.9622126995512055
398,1
399,1.9774778549179928
400,3.152932347207684
401,1
402,3.403976234201753
403,3.310548495056309
404,3.9258441541709144
405,3.5699750107576227
406,4.922154273928169
407,3.960093627598707
408,3.95443141303145
409,3.9604798771005667
410,1.0845191078526233
411,3.182518820355228
412,3.8987275782479975
413,3.8402737844311465
414,2.057431742209055
415,1.9788928530565744
416,3.2799818564903114
417,4.523243315087019
418,3.136829072031471
419,2.964384052599383
420,4.898091725559288
421,1
422,3.1991157121809186
423,3.330284472746823
424,4.237659204688786
425,4.070345884916746
426,4.463625874185569
427,2.6297449956836454
428,4.782043898948568
429,3.9947904145811193
430,3.535482136337173
431,4.794378882907042
432,4.8976553680245365
433,3.016149020033528
434,5
435,4.905185850318096
436,4.735478229037138
437,1.0790509032032134
438,1.2725611051478796
439,1.9427682347016728
440,1.1736649562397683
441,2.7160990882749756
442,4.881867874634079
443,2.969396028851298
444,4.952539434360862
445,3.0082619589343356
446,3.809528957036094
447,4.958718967686922
448,2.1975677190433585
449,4.951382925970074
450,4.947385203696727
451,3.2995852203975096
452,4.477852146933936
453,4.9566328132239175
454,3.1651853765151756
455,4.664559651658877
456,4.097664209761778
457,1
458,3.1317743343325883
459,3.7764014519655174
460,3.8707642212077165
461,2.9697844796069646
462,4.9383106810639585
463,2.810217269063666
464,3.5649439550132445
465,1.1561451374514236
466,4.571896111756963
467,4.951838160726357
468,2.6746944440194014
469,1.0968795422672504
470,3.934351806358917
471,3.7733069937431862
472,4.918474188478445
473,3.954031636964764
474,2.887181040330741
475,4.363558254178823
476,2.580045825347579
477,4.9370249851288115
478,2.966256081947496
479,4.938902548083314
480,1
481,2.6701671054234013
482,2.0813676789725033
483,3.108321387974102
484,3.9824351490561636
485,4.834812430429224
486,4.945585483952173
487,4.521760562479032
488,4.018817658660793
489,4.931561102072051
490,4.950188095431212
491,4.6311348687801015
492,4.139901968846543
493,4.946366118246139
494,3.9559170442577156
495,1.074729404249755
496,4.923292818080248
497,2.2675114083645664
498,2.40101418891801
499,3.503931493001261
500,3.947103012752053
501,2.209189532943285
502,3.944703340983592
503,2.798138596084102
504,1
505,1.159754654591786
506,4.138568835825777
507,3.505989678707549
508,3.2471257875946353
509,4.840597564542626
510,3.0649594449218815
511,4.18873817428376
512,1
513,3.6400253622462957
514,3.5989329199331612
515,2.955139544679329
516,2.3715230053471617
517,2.301324516771544
518,2.8106551526602503
519,4.653435307580145
520,1.0191866457686536
521,3.2699331682650543
522,3.0006487554186814
523,1.100719312081187
524,2.617140784276681
525,3.201374981476858
526,2.962903340426842
527,2.984982635483565
528,4.171276464948928
529,3.9477694460190724
530,2.031800010261757
531,3.9372106269767078
532,2.479128194911335
533,3.5308777816859407
534,2.001276470839895
535,1.9289296072548319
536,2.1274398586046885
537,1.0217193639089888
538,2.0883333973777005
539,3.7991824376286467
540,1.4018024826743816
541,4.917687073880213
542,2.481846422212569
543,2.318032786029056
544,1.8749121934855375
545,2.1506170504240156
546,3.7424596968437993
547,3.00554996904544
548,2.7759281763808676
549,3.1468927621086857
550,2.6481624574568032
551,3.0983557014462013
552,3.8680728128194173
553,3.428378815858352
554,2.734244575470067
555,4.636295072166762
556,3.33538575679304
557,3.57661845859908
558,3.864545213230614
559,3.885024613481161
560,2.6675644787567436
561,3.5556416193597222
562,2.9654856031582413
563,3.947275396114041
564,3.791354351982049
565,1
566,3.9368667773577517
567,3.0810251657153307
568,2.7842507236700973
569,3.3195780807752935
570,4.493287037504418
571,2.034365023587709
572,1.977498853245831
573,3.950725911057198
574,2.2707421134015244
575,1.9751315721289961
576,3.9464164005762696
577,4.935720355918232
578,3.868458273206399
579,3.0545044480787107
580,3.3861727654309224
581,1.949304362156289
582,2.5836118605210334
583,3.066689575168696
584,1.7153237223758904
585,3.0057514712152313
586,2.60293395790291
587,2.0265266484521076
588,2.976048633566881
589,1
590,2.8080176089065025
591,1.9499493580175415
592,3.6332349866222744
593,3.8975777341608664
594,4.0575578119250295
595,2.8987447180626433
596,2.4362503480194433
597,3.830080045036184
598,2.659512138557584
599,2.905830272047599
600,1
601,2.964506295512224
602,3.0380487113148926
603,3.275685586803496
604,1.4336417942354052
605,3.451756036508432
606,2.4479273562526256
607,3.040442194654932
608,4.931759013391128
609,3.2743511346879854
610,2.674042644549081
611,2.455263507352358
612,4.909014538038673
613,1.9709766543575973
614,2.965700275311911
615,1
616,3.0026057793555365
617,2.208734858303214
618,2.5791971388997745
619,2.957683628844697
620,4.927041650608857
621,3.6254999378803294
622,4.935946177107775
623,2.8668980341673187
624,2.97072632422801
625,3.091759055866902
626,2.959280380683048
627,2.701476273298028
628,3.7489600477235028
